Date,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA
2012-08-06,18.63629722595215,11.69950008392334,15.954720497131348,21.74932289123535,23.65989112854004,0.32110387086868286,1.8846670389175415
2012-08-07,18.587202072143555,11.82800006866455,15.898130416870117,20.55866241455078,23.904787063598633,0.324312686920166,2.016666889190674
2012-08-08,18.555770874023438,11.718999862670898,15.940075874328613,20.55866241455078,23.9600830078125,0.32614606618881226,1.9393329620361328
2012-08-09,18.661598205566406,11.70300006866455,15.94305419921875,20.846406936645508,24.094379425048828,0.33714762330055237,1.9606670141220093
2012-08-10,18.69076156616211,11.637499809265137,15.934368133544922,21.640178680419922,24.031179428100586,0.33508479595184326,1.996000051498413
2012-08-13,18.94029426574707,11.621999740600586,16.381378173828125,21.431814193725586,24.007478713989258,0.33943960070610046,2.078000068664551
2012-08-14,18.991098403930664,11.659500122070312,16.596067428588867,20.221315383911133,23.95977020263672,0.33439725637435913,1.9613330364227295
2012-08-15,18.965242385864258,11.871000289916992,16.568273544311523,21.034929275512695,24.01543426513672,0.33187615871429443,1.9600000381469727
2012-08-16,19.130895614624023,12.077500343322754,16.700559616088867,19.71528434753418,24.476655960083008,0.33875200152397156,2.0199999809265137
2012-08-17,19.48475456237793,12.058500289916992,16.806537628173828,18.901670455932617,24.572078704833984,0.33577248454093933,2.000667095184326
2012-08-20,19.99703598022461,12.017499923706055,16.76682472229004,19.85419464111328,24.444852828979492,0.33577248454093933,1.9673329591751099
2012-08-21,19.7237548828125,11.97249984741211,16.61716651916504,19.010814666748047,24.492565155029297,0.3348556160926819,1.9406670331954956
2012-08-22,20.108877182006836,12.154999732971191,16.807533264160156,19.288633346557617,24.28580665588379,0.33554327487945557,1.9966670274734497
2012-08-23,19.921274185180664,12.0600004196167,16.798099517822266,19.288633346557617,24.06315040588379,0.3279797434806824,2.0486669540405273
2012-08-24,19.93901252746582,12.286999702453613,16.843523025512695,19.258867263793945,24.30170440673828,0.3346264660358429,1.9666670560836792
2012-08-27,20.313608169555664,12.196000099182129,16.60996437072754,19.000892639160156,24.40509033203125,0.32889652252197266,1.8880000114440918
2012-08-28,20.287155151367188,12.305500030517578,16.80927085876465,19.189409255981445,24.35737419128418,0.327521413564682,1.9126670360565186
2012-08-29,20.24717140197754,12.355999946594238,17.076330184936523,18.95128059387207,24.37327766418457,0.32820895314216614,1.8940000534057617
2012-08-30,19.958559036254883,12.310999870300293,16.919221878051758,18.94135856628418,24.110858917236328,0.32202059030532837,1.8940000534057617
2012-08-31,19.99974250793457,12.41349983215332,17.003860473632812,17.919376373291016,24.508464813232422,0.32156234979629517,1.901332974433899
2012-09-04,20.292261123657227,12.394000053405762,16.90333366394043,17.591947555541992,24.16652488708496,0.3043725788593292,1.8760000467300415
2012-09-05,20.14976692199707,12.310999870300293,16.895395278930664,18.435331344604492,24.16652488708496,0.3052893579006195,1.8626669645309448
2012-09-06,20.331348419189453,12.569000244140625,17.35902976989746,18.812368392944336,24.929931640625,0.31468644738197327,1.9033329486846924
2012-09-07,20.456722259521484,12.956999778747559,17.52656364440918,18.83221435546875,24.611846923828125,0.30712294578552246,1.9566669464111328
2012-09-10,19.924585342407227,12.854499816894531,17.393033981323242,18.663537979125977,24.42894172668457,0.3043725788593292,1.824666976928711
2012-09-11,19.859949111938477,12.783499717712402,17.180076599121094,19.278709411621094,24.484607696533203,0.30803975462913513,1.8533329963684082
2012-09-12,20.13653564453125,12.781499862670898,17.14756202697754,20.767032623291016,24.476655960083008,0.3114776909351349,1.8853329420089722
2012-09-13,20.533084869384766,13.01200008392334,17.523832321166992,20.548744201660156,24.603893280029297,0.31354036927223206,1.9653329849243164
2012-09-14,20.782611846923828,13.06350040435791,17.614179611206055,21.828699111938477,24.8185977935791,0.31720754504203796,2.0260000228881836
2012-09-17,21.03816032409668,12.899999618530273,17.621625900268555,21.35243797302246,24.8185977935791,0.3084980845451355,2.169332981109619
2012-09-18,21.102191925048828,12.9375,17.8276309967041,21.699710845947266,24.794734954833984,0.3105608820915222,2.0893330574035645
2012-09-19,21.107908248901367,13.083999633789062,18.05647087097168,23.10865592956543,24.691362380981445,0.31422799825668335,2.069999933242798
2012-09-20,21.005687713623047,13.040499687194824,18.071857452392578,22.414106369018555,25.009458541870117,0.31193602085113525,2.059999942779541
2012-09-21,21.04747200012207,12.873499870300293,18.217552185058594,22.682004928588867,24.80269432067871,0.3133111596107483,2.001332998275757
2012-09-24,20.76787567138672,12.739999771118164,18.599529266357422,20.628124237060547,24.476655960083008,0.31308209896087646,2.0439999103546143
2012-09-25,20.24927520751953,12.623000144958496,18.59406852722168,20.12209129333496,24.16652488708496,0.30735212564468384,1.843999981880188
2012-09-26,19.99793815612793,12.483499526977539,18.700790405273438,20.45944595336914,23.9915771484375,0.3020806312561035,1.8359999656677246
2012-09-27,20.483171463012695,12.829500198364258,18.776247024536133,20.161779403686523,23.983623504638672,0.3043725788593292,1.8993330001831055
2012-09-28,20.055667877197266,12.715999603271484,18.726604461669922,21.49134635925293,23.66554069519043,0.30574777722358704,1.9520000219345093
2012-10-01,19.82386589050293,12.600500106811523,18.90729522705078,21.818777084350586,23.45083236694336,0.30070552229881287,1.944000005722046
2012-10-02,19.881591796875,12.529999732971191,18.788408279418945,22.096595764160156,23.586021423339844,0.30185139179229736,1.9866670370101929
2012-10-03,20.186439514160156,12.795999526977539,18.9251651763916,21.66002082824707,23.74506378173828,0.29887187480926514,1.9533330202102661
2012-10-04,20.046640396118164,13.023500442504883,19.06291389465332,21.779088973999023,23.880247116088867,0.31216520071029663,1.9600000381469727
2012-10-05,19.61944007873535,12.92549991607666,19.052989959716797,20.747188568115234,23.73711585998535,0.304830938577652,1.9259999990463257
2012-10-08,19.185911178588867,12.95300006866455,18.809505462646484,20.241159439086914,23.681446075439453,0.30185139179229736,1.9500000476837158
2012-10-09,19.116165161132812,12.54800033569336,18.468231201171875,20.072481155395508,23.283838272094727,0.2954338490962982,1.891332983970642
2012-10-10,19.268287658691406,12.249500274658203,18.47989845275879,19.487075805664062,23.045269012451172,0.29039162397384644,1.8933329582214355
2012-10-11,18.883167266845703,12.211000442504883,18.651649475097656,19.596220016479492,23.021413803100586,0.29199597239494324,1.8880000114440918
2012-10-12,18.93157196044922,12.118000030517578,18.484607696533203,19.368005752563477,23.22022247314453,0.28947487473487854,1.8426669836044312
2012-10-15,19.083393096923828,12.208999633789062,18.391042709350586,19.368005752563477,23.466739654541016,0.2931418716907501,1.8220000267028809
2012-10-16,19.535253524780273,12.196999549865723,18.483369827270508,19.328319549560547,23.45083236694336,0.30162230134010315,1.8706669807434082
2012-10-17,19.37952423095703,12.374500274658203,18.75118064880371,19.72520637512207,23.530353546142578,0.29933032393455505,1.9213329553604126
2012-10-18,19.019668579101562,12.242500305175781,17.249820709228516,18.83221435546875,23.458786010742188,0.2947462499141693,1.869333028793335
2012-10-19,18.334196090698242,12.0,16.921951293945312,18.85205841064453,22.774900436401367,0.2775566279888153,1.8493330478668213
2012-10-22,19.061450958251953,11.689000129699707,16.844514846801758,19.169565200805664,22.265966415405273,0.27434781193733215,1.8566670417785645
2012-10-23,18.440034866333008,11.715499877929688,16.88620948791504,19.348163604736328,22.305736541748047,0.28259891271591187,1.8926670551300049
2012-10-24,18.54435157775879,11.424500465393066,16.81051254272461,23.04911994934082,22.18644142150879,0.2789318561553955,1.8279999494552612
2012-10-25,18.325185775756836,11.145999908447266,16.82192611694336,22.384336471557617,22.170541763305664,0.27916091680526733,1.8346669673919678
2012-10-26,18.158632278442383,11.911999702453613,16.75714683532715,21.769168853759766,22.432958602905273,0.2761814296245575,1.8253329992294312
2012-10-31,17.897672653198242,11.644499778747559,16.884971618652344,20.94563102722168,22.695383071899414,0.27457693219184875,1.8753329515457153
2012-11-01,17.934350967407227,11.607000350952148,17.065908432006836,21.04484748840332,23.474685668945312,0.2876412868499756,1.9500000476837158
2012-11-02,17.340892791748047,11.621000289916992,17.074100494384766,21.015087127685547,23.458786010742188,0.2862660586833954,1.9279999732971191
2012-11-05,17.575992584228516,11.716500282287598,16.95099449157715,21.084535598754883,23.56216812133789,0.2984135150909424,2.0999999046325684
2012-11-06,17.522775650024414,11.878000259399414,16.920215606689453,21.005163192749023,23.74506378173828,0.29818427562713623,2.076667070388794
2012-11-07,16.852306365966797,11.602999687194824,16.557844161987305,20.31061363220215,23.124794006347656,0.28901639580726624,2.1026670932769775
2012-11-08,16.240720748901367,11.367500305175781,16.189767837524414,19.834346771240234,22.910083770751953,0.2906207740306854,2.0873329639434814
2012-11-09,16.52190589904785,11.315500259399414,16.456327438354492,19.0604248046875,22.925989151000977,0.2793901264667511,2.0213329792022705
2012-11-12,16.394155502319336,11.32349967956543,16.527563095092773,19.913726806640625,22.44091796875,0.27320191264152527,2.0713329315185547
2012-11-13,16.396270751953125,11.329999923706055,16.357547760009766,19.70536231994629,21.71933937072754,0.2711390256881714,2.107332944869995
2012-11-14,16.214460372924805,11.147500038146973,16.196216583251953,22.185897827148438,21.51889991760254,0.2644924223423004,2.0920000076293945
2012-11-15,15.874393463134766,11.029999732971191,16.06492042541504,21.997377395629883,21.37459373474121,0.26563844084739685,2.0546669960021973
2012-11-16,15.936605453491211,11.261500358581543,16.06293487548828,23.376548767089844,21.262348175048828,0.2608252167701721,2.122667074203491
2012-11-19,17.08576202392578,11.48550033569336,16.58489990234375,22.74153709411621,21.43071174621582,0.2681594491004944,2.194667100906372
2012-11-20,16.9401912689209,11.689000129699707,16.62858009338379,22.920135498046875,21.4146785736084,0.2650454342365265,2.200000047683716
2012-11-21,16.964052200317383,11.90149974822998,16.526817321777344,24.130638122558594,21.60709571838379,0.27265772223472595,2.1646668910980225
2012-11-23,17.26002311706543,11.994000434875488,16.578941345214844,23.813125610351562,22.20840835571289,0.2745031714439392,2.1419999599456787
2012-11-26,17.804553985595703,12.180999755859375,16.4096736907959,25.738021850585938,21.95985984802246,0.27934733033180237,2.1513330936431885
2012-11-27,17.66109848022461,12.170000076293945,16.64694595336914,25.946386337280273,21.711322784423828,0.2805006206035614,2.1433329582214355
2012-11-28,17.605527877807617,12.355500221252441,16.968610763549805,26.154752731323242,21.935802459716797,0.2828073799610138,2.2153329849243164
2012-11-29,17.799415588378906,12.56350040435791,17.17263412475586,27.107276916503906,21.60709571838379,0.2777324914932251,2.246000051498413
2012-11-30,17.67620086669922,12.602499961853027,17.333465576171875,27.781982421875,21.34252166748047,0.27611783146858215,2.254667043685913
2012-12-03,17.703685760498047,12.516500473022461,17.256027221679688,26.829456329345703,21.190189361572266,0.27104297280311584,2.308000087738037
2012-12-04,17.391403198242188,12.624500274658203,17.151288986206055,27.246185302734375,21.14208221435547,0.27911660075187683,2.259999990463257
2012-12-05,16.272144317626953,12.697999954223633,17.07161521911621,27.494237899780273,21.382598876953125,0.2758871912956238,2.24733304977417
2012-12-06,16.5273494720459,12.668499946594238,17.153770446777344,26.760000228881836,21.43071174621582,0.27634844183921814,2.259999990463257
2012-12-07,16.104833602905273,12.66349983215332,16.982013702392578,27.27595329284668,21.214237213134766,0.2758871912956238,2.2780001163482666
2012-12-10,16.00124168395996,12.388500213623047,17.012048721313477,27.623231887817383,21.59908103942871,0.2851141095161438,2.3046669960021973
2012-12-11,16.35066795349121,12.534500122070312,17.296483993530273,27.762134552001953,21.903745651245117,0.2918037176132202,2.3519999980926514
2012-12-12,16.27848243713379,12.588000297546387,17.31336212158203,27.36524772644043,21.839599609375,0.2888049781322479,2.3506669998168945
2012-12-13,15.99730110168457,12.5625,17.440935134887695,28.020111083984375,21.73537254333496,0.2890356183052063,2.2406671047210693
2012-12-14,15.396303176879883,12.459500312805176,17.42256736755371,26.60124969482422,21.494844436645508,0.2904195785522461,2.253999948501587
2012-12-17,15.669321060180664,12.692999839782715,17.88968276977539,26.541717529296875,21.72735595703125,0.28926628828048706,2.293333053588867
2012-12-18,16.124454498291016,13.020000457763672,17.896873474121094,27.494237899780273,22.096166610717773,0.28972771763801575,2.305999994277954
2012-12-19,15.89522933959961,12.899499893188477,17.873050689697266,27.196578979492188,21.895719528198242,0.2918037176132202,2.307332992553711
2012-12-20,15.75690746307373,13.074999809265137,17.928895950317383,27.1469669342041,22.192365646362305,0.29157301783561707,2.295332908630371
2012-12-21,15.684423446655273,12.845999717712402,17.761856079101562,26.05552864074707,22.00796127319336,0.28488340973854065,2.266666889190674
2012-12-24,15.709800720214844,12.930999755859375,17.609710693359375,26.720312118530273,21.695287704467773,0.28257668018341064,2.2853329181671143
2012-12-26,15.493255615234375,12.431500434875488,17.594074249267578,26.30358123779297,21.534940719604492,0.2823460102081299,2.239332914352417
2012-12-27,15.555461883544922,12.415499687194824,17.530040740966797,25.847166061401367,21.615110397338867,0.2805006206035614,2.246000051498413
2012-12-28,15.390265464782715,12.258999824523926,17.37417221069336,25.708251953125,21.286396026611328,0.27911660075187683,2.2146670818328857
2012-12-31,16.07221221923828,12.543499946594238,17.557092666625977,26.412729263305664,21.4146785736084,0.2828073799610138,2.257999897003174
2013-01-02,16.581401824951172,12.865500450134277,17.95098304748535,27.781982421875,22.14426612854004,0.2934185564517975,2.357332944869995
2013-01-03,16.372100830078125,12.923999786376953,17.961406707763672,27.55377197265625,21.84762191772461,0.2936491370201111,2.318000078201294
2013-01-04,15.916067123413086,12.957500457763672,18.31633186340332,28.53606605529785,21.43872833251953,0.303337424993515,2.293333053588867
2013-01-07,15.822441101074219,13.42300033569336,18.236413955688477,29.19092559814453,21.398643493652344,0.29457178711891174,2.2893331050872803
2013-01-08,15.865019798278809,13.319000244140625,18.200424194335938,28.833730697631836,21.286396026611328,0.28811293840408325,2.245332956314087
2013-01-09,15.617073059082031,13.317500114440918,18.320058822631836,30.3518123626709,21.406660079956055,0.28165391087532043,2.2426669597625732
2013-01-10,15.810664176940918,13.267000198364258,18.40345001220703,31.05628776550293,21.214237213134766,0.2821154296398163,2.23533296585083
2013-01-11,15.713724136352539,13.397000312805176,18.366470336914062,31.473018646240234,21.510883331298828,0.28165391087532043,2.194000005722046
2013-01-14,15.153487205505371,13.636500358581543,17.95098304748535,30.709012985229492,21.55898666381836,0.28142333030700684,2.2173330783843994
2013-01-15,14.67540454864502,13.595000267028809,17.9926815032959,29.865631103515625,21.815536499023438,0.27634844183921814,2.259999990463257
2013-01-16,15.284560203552246,13.446499824523926,17.75093650817871,29.617578506469727,21.67925453186035,0.27888602018356323,2.2733330726623535
2013-01-17,15.181568145751953,13.52400016784668,17.654884338378906,29.905319213867188,21.84762191772461,0.28257668018341064,2.2920000553131104
2013-01-18,15.100628852844238,13.605999946594238,17.485858917236328,29.42905616760254,21.84762191772461,0.28073135018348694,2.301332950592041
2013-01-22,15.244696617126465,13.509499549865723,17.445154190063477,30.49072265625,21.76744270324707,0.27934733033180237,2.3459999561309814
2013-01-23,15.52375316619873,13.405500411987305,18.403947830200195,30.58002281188965,22.136247634887695,0.2798086702823639,2.4000000953674316
2013-01-24,13.605669975280762,13.67300033569336,18.719406127929688,30.83799934387207,22.15228271484375,0.28119269013404846,2.4660000801086426
2013-01-25,13.284933090209961,14.19950008392334,18.706005096435547,31.29442024230957,22.35272216796875,0.2862675189971924,2.4653329849243164
2013-01-28,13.58543872833252,13.802000045776367,18.633033752441406,32.2171745300293,22.37677001953125,0.29088109731674194,2.5353329181671143
2013-01-29,13.84033489227295,13.017499923706055,18.706254959106445,30.55025863647461,22.45694351196289,0.28465279936790466,2.5299999713897705
2013-01-30,13.796847343444824,13.637999534606934,18.709980010986328,30.996755599975586,22.328676223754883,0.28419139981269836,2.501332998275757
2013-01-31,13.756377220153809,13.274999618530273,18.756145477294922,30.73877716064453,22.00796127319336,0.2828073799610138,2.500667095184326
2013-02-01,13.699899673461914,13.25,19.25030517578125,29.498510360717773,22.392812728881836,0.2853448688983917,2.553333044052124
2013-02-04,13.358623504638672,12.99899959564209,18.838788986206055,27.89112663269043,21.99995231628418,0.2805006206035614,2.5160000324249268
2013-02-05,13.827348709106445,13.344499588012695,19.00558090209961,28.41699981689453,22.04805564880371,0.28695952892303467,2.5420000553131104
2013-02-06,13.812551498413086,13.111000061035156,19.11553192138672,28.823806762695312,21.91977310180664,0.28465279936790466,2.611332893371582
2013-02-07,14.223250389099121,13.011500358581543,19.209354400634766,28.426918029785156,21.871665954589844,0.28349941968917847,2.631999969482422
2013-02-08,14.42859935760498,13.09749984741211,19.4927978515625,28.32769775390625,22.0881404876709,0.2853448688983917,2.615999937057495
2013-02-11,14.578967094421387,12.86050033569336,19.41957664489746,28.039955139160156,22.336687088012695,0.2885741889476776,2.561332941055298
2013-02-12,14.213529586791992,12.9350004196167,19.376888275146484,27.156888961791992,22.35272216796875,0.28672894835472107,2.5260000228881836
2013-02-13,14.186497688293457,13.47350025177002,19.430500030517578,27.69268226623535,22.472986221313477,0.2853448688983917,2.563333034515381
2013-02-14,14.173735618591309,13.461999893188477,19.553604125976562,28.278087615966797,22.480998992919922,0.2936491370201111,2.551332950592041
2013-02-15,13.978410720825195,13.254500389099121,19.679443359375,28.0994873046875,22.45694351196289,0.2936491370201111,2.4693329334259033
2013-02-19,13.973245620727539,13.487500190734863,20.025928497314453,28.704744338989258,22.675220489501953,0.28972771763801575,2.618666887283325
2013-02-20,13.634845733642578,13.320500373840332,19.66876792907715,28.238399505615234,22.529705047607422,0.2855755686759949,2.569333076477051
2013-02-21,13.550087928771973,13.29699993133545,19.744962692260742,27.067588806152344,22.22251319885254,0.28349941968917847,2.3440001010894775
2013-02-22,13.694382667541504,13.270999908447266,19.848709106445312,26.918752670288086,22.440780639648438,0.2888049781322479,2.4073328971862793
2013-02-25,13.451062202453613,12.993499755859375,19.626827239990234,27.057666778564453,22.12550926208496,0.28373008966445923,2.2920000553131104
2013-02-26,13.638487815856934,12.968000411987305,19.610937118530273,27.176733016967773,22.12550926208496,0.28709545731544495,2.295332908630371
2013-02-27,13.504825592041016,13.162500381469727,19.850448608398438,26.660783767700195,22.481201171875,0.2924334704875946,2.3399999141693115
2013-02-28,13.408535957336426,13.213500022888184,19.885696411132812,27.03782081604004,22.473115921020508,0.29382598400115967,2.322000026702881
2013-03-01,13.076510429382324,13.286999702453613,20.009546279907227,27.563695907592773,22.594371795654297,0.2949865758419037,2.309999942779541
2013-03-04,12.75997543334961,13.655500411987305,20.38953971862793,27.504161834716797,22.75605010986328,0.29382598400115967,2.371999979019165
2013-03-05,13.096860885620117,13.779500007629395,20.81395721435547,27.30571746826172,22.917728424072266,0.2970752418041229,2.4433329105377197
2013-03-06,12.930397033691406,13.689499855041504,20.6347599029541,27.236265182495117,22.707550048828125,0.2968432903289795,2.512666940689087
2013-03-07,13.079851150512695,13.694000244140625,20.6650390625,28.357465744018555,22.747962951660156,0.2961469888687134,2.5486669540405273
2013-03-08,13.114481925964355,13.709500312805176,20.638233184814453,27.742292404174805,22.634794235229492,0.29753950238227844,2.564666986465454
2013-03-11,13.30130386352539,13.562000274658203,20.72014045715332,27.92089080810547,22.529705047607422,0.2947542667388916,2.6066670417785645
2013-03-12,13.014542579650879,13.706500053405762,20.541189193725586,27.613304138183594,22.562036514282227,0.2956828773021698,2.6080000400543213
2013-03-13,13.012113571166992,13.755000114440918,20.484102249145508,26.869142532348633,22.570117950439453,0.2956828773021698,2.5986669063568115
2013-03-14,13.138179779052734,13.286999702453613,20.390531539916992,26.829456329345703,22.747962951660156,0.2959148585796356,2.456666946411133
2013-03-15,13.477185249328613,13.090999603271484,20.21083641052246,26.44249153137207,22.667129516601562,0.2933618128299713,2.3526670932769775
2013-03-18,13.843535423278809,12.894499778747559,20.04926109313965,26.283735275268555,22.715633392333984,0.2912730276584625,2.3433330059051514
2013-03-19,13.806175231933594,12.820500373840332,20.136871337890625,26.34326934814453,22.780302047729492,0.28941625356674194,2.3386669158935547
2013-03-20,13.732962608337402,12.86400032043457,20.221012115478516,25.658645629882812,22.893468856811523,0.29289770126342773,2.396667003631592
2013-03-21,13.752706527709961,12.669500350952148,20.13538360595703,25.53957748413086,22.723712921142578,0.28825584053993225,2.4006669521331787
2013-03-22,14.03156852722168,12.887499809265137,20.111804962158203,25.52965545654297,22.836889266967773,0.2896484434604645,2.441333055496216
2013-03-25,14.082300186157227,12.800999641418457,20.095176696777344,24.934328079223633,22.764127731323242,0.2880237400531769,2.502000093460083
2013-03-26,14.008176803588867,13.01550006866455,20.164173126220703,25.013702392578125,22.764127731323242,0.29011252522468567,2.5239999294281006
2013-03-27,13.732962608337402,13.265000343322754,19.921932220458984,25.886859893798828,22.933900833129883,0.2935939431190491,2.5439999103546143
2013-03-28,13.446807861328125,13.32450008392334,19.711708068847656,25.38082504272461,23.12790298461914,0.2977715730667114,2.5260000228881836
2013-04-01,13.02912425994873,13.080499649047852,19.885446548461914,25.33121681213379,23.12790298461914,0.2880237400531769,2.9286670684814453
